City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,City_weather
471,Berlevag,NO,2023-01-30 02:05:33,70.8578,29.0864,35.55,60,40,10.36,Clouds
472,Urumqi,CN,2023-01-30 02:05:34,43.801,87.6005,-6.65,84,57,4.47,Mist
473,Yelan-Koleno,RU,2023-01-30 02:05:34,51.1523,41.2306,23.34,98,96,3.89,Clouds
474,Kachug,RU,2023-01-30 02:05:35,53.9606,105.8817,9.81,94,100,0.54,Clouds
475,Eyl,SO,2023-01-30 02:05:36,7.9803,49.8164,73.47,70,49,15.28,Clouds
476,Aksarka,RU,2023-01-30 02:05:36,66.5606,67.7975,1.9,96,100,8.57,Snow
477,Augustow,PL,2023-01-30 02:05:37,53.8432,22.9798,31.62,95,100,15.57,Clouds
478,Marsala,IT,2023-01-30 02:05:38,37.7966,12.4352,48.94,76,4,6.06,Clear
479,Floresta,BR,2023-01-30 02:05:38,-8.6011,-38.5686,77.05,56,1,14.9,Clear
480,Usinsk,RU,2023-01-30 02:05:39,65.9939,57.5281,9.23,94,100,18.72,Snow
481,Mikhaylovka,RU,2023-01-30 02:05:40,50.06,43.2379,29.7,95,100,7.49,Clouds
482,Walvis Bay,NA,2023-01-30 02:02:45,-22.9575,14.5053,63.09,84,0,13.44,Clear
483,Gold Coast,AU,2023-01-30 02:01:01,-28.0,153.4333,90.77,69,79,13.8,Clouds
484,Lotofaga,WS,2023-01-30 02:05:41,-13.9764,-171.8578,82.89,75,99,14.29,Clouds
485,Kazanskoye,RU,2023-01-30 02:05:42,55.6448,69.235,2.35,95,12,8.57,Clouds
486,Jijiga,ET,2023-01-30 02:05:43,9.35,42.8,60.15,56,44,3.78,Clouds
487,Muncar,ID,2023-01-30 02:05:43,-8.4333,114.3333,78.12,90,100,2.55,Clouds
488,Mitu,CO,2023-01-30 02:03:34,1.1983,-70.1733,74.79,64,83,1.12,Clouds
489,Biggar,GB,2023-01-30 02:05:44,55.6167,-3.5167,40.3,82,88,21.83,Clouds
490,Magugu,TZ,2023-01-30 02:05:45,-4.0167,35.7667,63.63,67,6,3.33,Clear
491,Palmer,US,2023-01-30 02:04:48,42.1584,-72.3287,45.66,66,20,8.05,Clouds
492,Port Hawkesbury,CA,2023-01-30 02:05:46,45.6169,-61.3485,34.03,82,100,11.99,Clouds
493,Guerrero Negro,MX,2023-01-30 02:02:52,27.9769,-114.0611,57.74,69,0,8.55,Clear
494,Atyrau,KZ,2023-01-30 02:05:47,47.1167,51.8833,21.22,63,0,15.66,Clear
495,Robertson,US,2023-01-30 02:05:48,36.5167,-86.8667,50.4,98,100,0.0,Clouds
496,Jonkoping,SE,2023-01-30 02:05:49,57.7814,14.1562,41.38,93,100,17.27,Clouds
497,Pemangkat,ID,2023-01-30 02:05:49,1.1667,108.9667,77.02,90,100,9.13,Rain
498,Avera,US,2023-01-30 02:05:51,33.194,-82.5271,49.37,97,100,4.7,Rain
499,Stepnogorsk,KZ,2023-01-30 02:05:51,52.3544,71.8869,-2.11,97,11,9.06,Clouds
500,Wajima,JP,2023-01-30 02:05:52,37.4,136.9,40.51,72,100,31.72,Clouds
501,San Carlos De Bariloche,AR,2023-01-30 02:05:25,-41.1456,-71.3082,63.28,65,0,8.93,Clear
502,Chipinge,ZW,2023-01-30 02:05:53,-20.1883,32.6236,64.22,88,37,8.79,Clouds
503,Forio,IT,2023-01-30 02:05:54,40.7342,13.8646,44.42,76,5,3.0,Clear
504,Buckeye,US,2023-01-30 02:02:26,33.3703,-112.5838,62.11,45,0,9.22,Clear
505,Ketchikan,US,2023-01-30 02:05:56,55.3422,-131.6461,35.58,74,0,3.44,Clear
506,South Venice,US,2023-01-30 02:06:57,27.0531,-82.4243,71.98,92,0,8.01,Clear
507,Verkhovazhye,RU,2023-01-30 02:06:57,60.7472,42.0465,19.0,94,100,9.31,Clouds
508,Gedo,ET,2023-01-30 02:06:58,9.0167,37.45,56.62,45,97,1.77,Clouds
509,Padre Bernardo,BR,2023-01-30 02:06:59,-15.35,-48.5,67.35,94,99,2.04,Clouds
510,Qaqortoq,GL,2023-01-30 02:07:00,60.7167,-46.0333,18.75,72,100,8.46,Clouds
511,Cabo San Lucas,MX,2023-01-30 02:07:00,22.8909,-109.9124,68.5,79,40,0.0,Clouds
512,Teya,RU,2023-01-30 02:07:01,60.3778,92.6267,9.48,95,100,4.97,Snow
513,Aquiraz,BR,2023-01-30 02:07:02,-3.9014,-38.3911,81.18,85,4,9.75,Clear
514,Genhe,CN,2023-01-30 02:07:03,50.7833,121.5167,-8.05,96,96,2.04,Clouds
515,Mogadishu,SO,2023-01-30 02:07:04,2.0371,45.3438,76.08,82,95,19.51,Clouds
516,Srednekolymsk,RU,2023-01-30 02:05:17,67.45,153.6833,-12.1,96,100,11.45,Clouds
517,Metro,ID,2023-01-30 02:07:05,-5.1131,105.3067,77.79,84,100,12.91,Rain
518,Carutapera,BR,2023-01-30 02:07:06,-1.195,-46.02,75.7,91,100,4.7,Clouds
519,Saint-Georges,GD,2023-01-30 02:07:06,12.0564,-61.7485,74.48,76,6,9.89,Clear
520,Krasnoselkup,RU,2023-01-30 02:07:07,65.7,82.4667,-20.16,100,100,4.0,Clouds
521,College,US,2023-01-30 02:07:08,64.8569,-147.8028,30.2,92,75,3.44,Clouds
522,Havoysund,NO,2023-01-30 02:03:56,70.9963,24.6622,30.43,95,100,8.79,Snow
523,Gat,IL,2023-01-30 02:07:09,31.61,34.7642,58.41,100,1,0.56,Clear
524,Paoua,CF,2023-01-30 02:07:10,7.2427,16.4406,73.38,23,5,3.67,Clear
525,Vilyuysk,RU,2023-01-30 02:05:02,63.7553,121.6247,-34.49,96,100,4.63,Clouds
526,Owensboro,US,2023-01-30 02:07:11,37.7742,-87.1133,40.21,100,100,6.91,Mist
527,Mandalgovi,MN,2023-01-30 02:04:54,45.7625,106.2708,12.09,55,0,8.1,Clear
528,Caldwell,US,2023-01-30 02:05:46,43.6629,-116.6874,24.15,51,0,12.66,Clear
529,Shahr-E Babak,IR,2023-01-30 02:07:12,30.1165,55.1186,37.54,61,31,6.73,Clouds
530,Zasosna,RU,2023-01-30 02:07:13,50.6307,38.3965,22.64,93,74,3.53,Clouds
531,Atambua,ID,2023-01-30 02:07:14,-9.1061,124.8925,83.1,70,99,2.59,Clouds
532,Chokwe,MZ,2023-01-30 02:07:15,-24.5333,32.9833,74.21,78,91,9.04,Rain
533,Komsomolsk-Na-Amure,RU,2023-01-30 02:04:54,50.552,137.0152,-16.26,95,100,8.79,Clouds
534,Gazojak,TM,2023-01-30 02:07:16,41.1875,61.4036,30.43,63,100,6.69,Clouds
535,Neiafu,TO,2023-01-30 02:07:16,-18.65,-173.9833,86.68,74,75,4.61,Rain
536,Altay,CN,2023-01-30 02:07:17,47.8667,88.1167,3.27,66,0,6.17,Clear
537,Mochicahui,MX,2023-01-30 02:07:18,25.9333,-108.9333,62.42,54,90,4.38,Clouds
538,Usak,TR,2023-01-30 02:07:19,38.5,29.4167,31.19,82,16,4.92,Clouds
539,Abu Kamal,SY,2023-01-30 02:07:19,34.4506,40.9171,50.11,67,74,6.17,Clouds
540,Nagato,JP,2023-01-30 02:07:20,34.3833,131.2,42.46,48,5,18.12,Clear
541,Taunggyi,MM,2023-01-30 02:07:22,20.7833,97.0333,62.64,59,1,2.84,Clear
542,Galesong,ID,2023-01-30 02:07:22,-5.3166,119.3661,77.02,77,82,8.21,Clouds
543,Maarianhamina,AX,2023-01-30 02:07:23,60.0973,19.9348,40.86,87,100,9.22,Clouds
544,Puerto Penasco,MX,2023-01-30 02:03:06,31.3167,-113.5333,58.91,80,0,10.0,Clear
545,Maldonado,UY,2023-01-30 02:02:46,-34.6667,-54.9167,71.22,76,50,9.24,Clouds
546,Ginir,ET,2023-01-30 02:07:25,7.1333,40.7,56.86,62,30,3.04,Clouds
547,Komarovo,RU,2023-01-30 02:07:26,60.1841,29.8175,32.45,97,100,16.11,Snow
548,Overath,DE,2023-01-30 02:07:27,50.9328,7.2839,41.4,79,100,9.22,Clouds
549,Bella Union,UY,2023-01-30 02:07:28,-30.2752,-57.6007,79.38,32,100,8.57,Clouds
550,Kodiak,US,2023-01-30 02:08:29,57.79,-152.4072,38.71,100,100,6.91,Mist
551,Magadan,RU,2023-01-30 02:08:30,59.5667,150.8,10.44,73,100,8.95,Clouds
552,Kuala Terengganu,MY,2023-01-30 02:08:31,5.3302,103.1408,79.99,91,100,14.99,Clouds
553,Boa Vista,BR,2023-01-30 02:08:31,2.8197,-60.6733,80.58,61,75,9.22,Clouds
554,Oranjemund,NA,2023-01-30 02:08:32,-28.55,16.4333,58.69,90,0,1.32,Clear
555,Porciuncula,BR,2023-01-30 02:08:33,-20.9628,-42.0408,73.24,94,100,3.94,Clouds
556,Yanam,IN,2023-01-30 02:08:33,16.7333,82.2167,75.38,75,72,6.85,Clouds
557,San Patricio,US,2023-01-30 02:08:34,28.017,-97.5169,71.69,92,1,6.58,Clear
558,Ust-Ilimsk,RU,2023-01-30 02:08:35,58.0006,102.6619,7.9,93,100,7.05,Clouds
559,San Vicente,AR,2023-01-30 02:08:35,-26.6167,-54.1333,65.7,98,36,2.68,Clouds
560,Banda Aceh,ID,2023-01-30 02:04:02,5.5577,95.3222,79.54,83,30,7.27,Clouds
561,Brownsville,US,2023-01-30 02:08:36,25.9018,-97.4975,74.08,95,20,14.97,Clouds
562,Jacareacanga,BR,2023-01-30 02:08:37,-6.2222,-57.7528,72.03,99,98,0.02,Rain
563,Chaman,PK,2023-01-30 02:08:38,30.9236,66.4512,33.31,70,2,5.01,Clear
564,Port Blair,IN,2023-01-30 02:08:39,11.6667,92.75,82.44,69,75,10.36,Clouds
565,Ocampo,MX,2023-01-30 02:08:40,21.65,-101.5,55.42,33,6,4.56,Clear
566,Salinopolis,BR,2023-01-30 02:03:49,-0.6136,-47.3561,77.23,87,93,7.09,Clouds
567,Kavaratti,IN,2023-01-30 02:03:42,10.5669,72.642,79.48,74,30,12.68,Clouds
568,Port-Gentil,GA,2023-01-30 02:08:42,-0.7193,8.7815,80.69,79,24,8.81,Clouds
569,Beyneu,KZ,2023-01-30 02:05:29,45.3167,55.2,26.31,81,7,10.11,Clear
570,Hollins,US,2023-01-30 02:08:43,37.3413,-79.9431,48.4,95,100,0.0,Clouds
571,Ledyard,US,2023-01-30 02:08:44,41.4398,-72.0142,47.12,76,75,5.75,Clouds
572,Houma,US,2023-01-30 02:08:45,29.5958,-90.7195,72.0,93,18,3.0,Clouds
573,Talara,PE,2023-01-30 02:08:46,-4.5772,-81.2719,73.35,79,6,8.57,Clear
574,Noumea,NC,2023-01-30 02:08:47,-22.2763,166.4572,85.98,74,44,9.19,Clouds
575,High Level,CA,2023-01-30 02:04:17,58.5169,-117.136,10.06,85,92,9.31,Clouds
576,Tazmalt,DZ,2023-01-30 02:07:23,36.3868,4.3989,38.3,90,19,3.02,Clouds
577,Taltal,CL,2023-01-30 02:04:54,-25.4,-70.4833,66.69,80,12,1.5,Clouds
578,Ust-Kulom,RU,2023-01-30 02:08:49,61.6864,53.6902,14.92,94,100,7.11,Clouds
579,Haines Junction,CA,2023-01-30 02:08:50,60.7522,-137.5108,16.47,95,100,1.07,Clouds
580,Riohacha,CO,2023-01-30 02:07:01,11.5444,-72.9072,76.62,74,11,15.66,Clouds
581,Cabedelo,BR,2023-01-30 02:08:51,-6.9811,-34.8339,81.27,75,100,14.23,Clouds
582,Inhambane,MZ,2023-01-30 02:08:52,-23.865,35.3833,77.23,84,77,13.18,Rain
583,Pingliang,CN,2023-01-30 02:05:15,35.5392,106.6861,36.18,24,0,2.68,Clear
584,Nizhneivkino,RU,2023-01-30 02:08:53,58.194,49.5214,10.47,95,100,7.34,Clouds
585,Rabat,MA,2023-01-30 02:08:53,33.9911,-6.8401,48.27,76,75,8.05,Clouds
586,Caronport,CA,2023-01-30 02:08:54,50.4501,-105.8179,-10.89,91,36,10.02,Clouds
587,Pisco,PE,2023-01-30 02:08:55,-13.7,-76.2167,73.45,83,0,16.11,Clear
588,Ikorodu,NG,2023-01-30 02:08:55,6.6191,3.5041,80.04,80,100,5.93,Clouds
589,Arman,RU,2023-01-30 02:04:13,59.7,150.1667,12.54,76,100,13.4,Clouds
590,Durban,ZA,2023-01-30 02:08:56,-29.8579,31.0292,66.76,75,100,5.57,Clouds
591,Constitucion,CL,2023-01-30 02:08:57,-35.3333,-72.4167,58.51,94,66,14.27,Clouds
592,Ahuimanu,US,2023-01-30 02:08:58,21.4447,-157.8378,71.31,91,100,11.5,Rain
593,Bandarbeyla,SO,2023-01-30 02:09:59,9.4942,50.8122,74.1,64,92,15.46,Clouds
594,Ermelo,ZA,2023-01-30 02:10:00,-26.5333,29.9833,53.38,98,100,4.79,Clouds
595,La Asuncion,VE,2023-01-30 02:10:00,11.0333,-63.8628,73.49,80,10,9.22,Clear
596,Waw,SS,2023-01-30 02:10:01,7.7029,27.9953,80.98,24,89,3.04,Clouds
597,Afua,BR,2023-01-30 02:10:02,-0.1567,-50.3867,74.17,95,20,4.43,Clouds
598,Victor Harbor,AU,2023-01-30 02:10:03,-35.5667,138.6167,75.69,68,70,1.01,Clouds
599,Kisaran,ID,2023-01-30 02:10:04,2.9845,99.6158,77.11,88,100,5.55,Clouds
600,Maamba,ZM,2023-01-30 02:10:05,-17.3667,27.15,68.32,87,83,1.39,Clouds
601,Zambezi,ZM,2023-01-30 02:10:06,-13.5432,23.1047,62.42,96,100,3.85,Clouds
602,Limoges,FR,2023-01-30 02:05:12,45.75,1.3333,27.16,93,0,6.91,Clear
603,Saldanha,ZA,2023-01-30 02:10:07,-33.0117,17.9442,62.38,69,0,7.67,Clear
604,Okhotsk,RU,2023-01-30 02:10:08,59.3833,143.3,-5.12,74,100,21.97,Clouds
605,Miamisburg,US,2023-01-30 02:10:08,39.6428,-84.2866,39.63,96,100,8.05,Mist
606,Kimberley,ZA,2023-01-30 02:10:09,-28.7323,24.7623,68.77,48,5,9.69,Clear
607,Huarmey,PE,2023-01-30 02:05:20,-10.0681,-78.1522,71.85,82,90,6.04,Clouds
608,Szubin,PL,2023-01-30 02:10:10,53.0097,17.74,34.2,93,100,17.27,Clouds
609,Isla Mujeres,MX,2023-01-30 02:10:11,21.2311,-86.731,78.85,78,8,14.27,Clear
610,Shizunai,JP,2023-01-30 02:10:12,42.3339,142.3669,24.53,58,48,1.9,Clouds
611,Suarez,CO,2023-01-30 02:10:13,2.954,-76.6964,67.62,96,99,3.15,Clouds
612,Dwarahat,IN,2023-01-30 02:10:14,29.7833,79.4333,49.15,38,100,3.0,Clouds
613,Dillon,US,2023-01-30 02:09:01,34.4166,-79.3712,56.25,92,100,2.98,Clouds
614,Lyuban,BY,2023-01-30 02:10:16,52.7985,28.0048,29.75,89,100,13.35,Clouds
615,Qurayyat,SA,2023-01-30 02:10:16,31.3318,37.3428,52.93,55,12,6.49,Clouds
616,Sokolo,ML,2023-01-30 02:10:17,14.7328,-6.1219,63.09,13,32,8.81,Clouds
617,Sandakan,MY,2023-01-30 02:10:18,5.8402,118.1179,77.22,90,100,2.28,Clouds
618,Ibra,OM,2023-01-30 02:10:19,22.6906,58.5334,58.12,77,0,1.68,Clear
619,Hammond,US,2023-01-30 02:07:26,41.5834,-87.5,28.98,78,100,11.5,Clouds
620,Zheleznodorozhnyy,RU,2023-01-30 02:10:20,55.7503,38.0042,27.14,95,97,8.08,Clouds
621,Luba,GQ,2023-01-30 02:10:21,3.4568,8.5547,79.93,84,68,6.29,Clouds
622,Porto Santo,PT,2023-01-30 02:10:22,33.072,-16.3415,55.78,67,40,6.91,Rain
623,Bedele,ET,2023-01-30 02:07:30,8.456,36.353,61.18,44,89,2.53,Clouds
624,Broome,US,2023-01-30 02:10:23,42.2506,-75.833,42.85,78,100,9.22,Clouds
625,Hirara,JP,2023-01-30 02:10:24,24.8,125.2833,59.85,58,1,17.05,Clear
626,Lere,NG,2023-01-30 02:10:24,10.387,8.5726,73.54,54,48,2.93,Clouds
627,Kamaishi,JP,2023-01-30 02:10:25,39.2667,141.8833,35.11,46,96,3.53,Clouds
628,Acapulco,MX,2023-01-30 02:08:54,16.8634,-99.8901,80.42,74,0,6.91,Clear
629,Hami,CN,2023-01-30 02:10:26,42.8,93.45,18.54,35,0,2.08,Clear
630,Cayhagan,PH,2023-01-30 02:10:27,9.6697,122.4256,78.28,87,100,14.25,Clouds
631,Santa Maria,BR,2023-01-30 02:10:28,-29.6842,-53.8069,74.89,70,13,12.68,Clouds
632,Contamana,PE,2023-01-30 02:10:29,-7.3333,-75.0167,78.28,68,96,2.66,Clouds
633,Kloulklubed,PW,2023-01-30 02:10:29,7.0419,134.2556,82.9,75,100,14.32,Clouds
634,Mazamari,PE,2023-01-30 02:10:30,-11.3258,-74.5308,70.23,99,100,2.46,Clouds
635,Sovetskiy,RU,2023-01-30 02:10:31,61.3614,63.5842,6.06,95,100,6.4,Clouds
636,Dongzhen,CN,2023-01-30 02:10:31,22.3797,110.9389,58.6,25,5,2.98,Clear
637,Nha Trang,VN,2023-01-30 02:10:32,12.25,109.1833,73.4,72,56,12.21,Clouds
638,Saint-Augustin,CA,2023-01-30 02:11:33,51.226,-58.6502,-3.19,82,100,6.2,Clouds
639,Zaozerne,UA,2023-01-30 02:11:34,45.1582,33.2787,33.69,96,100,16.26,Snow
640,Portland,US,2023-01-30 02:07:35,45.5234,-122.6762,34.45,37,0,11.01,Snow
641,Aykhal,RU,2023-01-30 02:11:35,66.0,111.5,-24.77,100,99,3.27,Clouds
642,Mastung,PK,2023-01-30 02:11:36,29.7994,66.845,31.35,76,3,0.78,Clear
643,Wanaka,NZ,2023-01-30 02:06:42,-44.7,169.15,82.11,38,91,7.0,Clouds
644,Port Macquarie,AU,2023-01-30 02:11:37,-31.4333,152.9167,76.89,80,100,11.68,Rain
645,Dakar,SN,2023-01-30 02:09:49,14.6937,-17.4441,63.48,69,100,20.51,Clouds
646,Tecpan,GT,2023-01-30 02:11:38,14.7623,-90.9947,47.43,61,7,3.71,Clear
647,Tabou,CI,2023-01-30 02:11:39,4.423,-7.3528,76.51,88,100,4.88,Rain
648,Evensk,RU,2023-01-30 02:11:40,61.95,159.2333,28.0,87,99,39.37,Snow
649,Penzance,GB,2023-01-30 02:11:40,50.1186,-5.5371,50.68,93,52,17.13,Clouds
650,Tsabong,BW,2023-01-30 02:11:41,-26.0217,22.401,79.02,42,5,9.64,Clear
651,Sibolga,ID,2023-01-30 02:07:36,1.7427,98.7792,81.95,71,64,1.57,Clouds
652,Las Palmas,ES,2023-01-30 02:11:42,28.4204,-14.0131,54.39,67,0,9.22,Clear
653,Mingaora,PK,2023-01-30 02:11:43,34.7758,72.3625,42.76,93,100,3.4,Clouds
654,Linxia,CN,2023-01-30 02:11:44,35.6003,103.2064,26.62,49,0,1.57,Clear
655,Belaya Gora,RU,2023-01-30 02:11:45,68.5333,146.4167,-26.77,95,100,3.91,Clouds
656,Muroto,JP,2023-01-30 02:11:45,33.2833,134.15,46.96,61,36,16.51,Clouds
657,Umm Lajj,SA,2023-01-30 02:11:46,25.0213,37.2685,73.18,63,10,5.14,Clear
658,Turayf,SA,2023-01-30 02:11:47,31.6725,38.6637,50.85,51,94,4.0,Clouds
659,Nioro,GM,2023-01-30 02:11:48,13.35,-15.75,68.88,11,92,6.08,Clouds
660,Westport,US,2023-01-30 02:11:49,41.1415,-73.3579,48.56,77,100,8.01,Clouds
661,Kastamonu,TR,2023-01-30 02:11:49,41.5,33.6667,27.72,84,100,4.85,Clouds
662,Ampanihy,MG,2023-01-30 02:11:50,-24.7,44.75,69.89,97,65,3.87,Clouds
663,Miraflores,MX,2023-01-30 02:08:31,19.2167,-98.8083,69.03,46,2,3.31,Clear
664,Omboue,GA,2023-01-30 02:11:51,-1.5746,9.2618,77.81,82,96,4.56,Clouds
665,Kargasok,RU,2023-01-30 02:11:52,59.0556,80.8572,3.6,100,90,4.34,Clouds
666,Kyra,RU,2023-01-30 02:11:53,49.5776,111.9753,8.6,84,100,2.33,Clouds
667,Tianpeng,CN,2023-01-30 02:11:53,30.9866,103.9393,48.63,41,0,2.62,Clear
668,Kirovohrad,UA,2023-01-30 02:11:54,48.5132,32.2597,25.12,81,11,4.36,Clouds
669,Starogard Gdanski,PL,2023-01-30 02:11:55,53.964,18.5264,37.65,100,100,20.51,Clouds
670,Kindu,CD,2023-01-30 02:11:55,-2.95,25.95,65.79,99,100,2.39,Clouds
671,Sochi,RU,2023-01-30 02:10:14,43.6,39.7303,41.09,85,98,1.79,Clouds
672,Fomboni,KM,2023-01-30 02:11:56,-12.28,43.7425,81.46,76,4,9.22,Clear
673,Raga,SS,2023-01-30 02:11:57,8.4596,25.678,73.8,23,13,2.44,Clouds
674,Conde,BR,2023-01-30 02:11:31,-7.2597,-34.9075,80.06,78,20,6.91,Clouds
675,Ilhabela,BR,2023-01-30 02:11:58,-23.7781,-45.3581,76.17,87,44,4.65,Clouds
676,Ikot Ekpene,NG,2023-01-30 02:11:59,5.1794,7.7108,76.62,83,91,2.48,Rain
677,Zilupe,LV,2023-01-30 02:12:00,56.3862,28.1217,32.58,97,100,14.23,Snow
678,Paita,PE,2023-01-30 02:12:00,-5.0892,-81.1144,72.23,79,4,11.45,Clear
679,Mbaiki,CF,2023-01-30 02:12:01,3.8678,17.9892,68.0,90,61,2.06,Clouds
680,Macomb,US,2023-01-30 02:12:02,40.4592,-90.6718,18.46,78,100,12.66,Clouds
681,Kadoma,JP,2023-01-30 02:12:03,34.7333,135.5833,46.65,39,29,16.15,Clouds
682,Pitea,SE,2023-01-30 02:12:03,65.3172,21.4794,32.09,98,100,5.57,Clouds
683,Dera Ghazi Khan,PK,2023-01-30 02:12:04,30.0561,70.6348,48.7,65,0,11.88,Clear
684,Wilmington,US,2023-01-30 02:10:45,34.2257,-77.9447,58.91,85,100,4.61,Clouds
685,Talnakh,RU,2023-01-30 02:13:05,69.4865,88.3972,-12.8,100,99,2.51,Clouds
686,Kampot,KH,2023-01-30 02:13:06,10.6167,104.1833,75.25,51,99,15.9,Clouds
687,Maniitsoq,GL,2023-01-30 02:13:07,65.4167,-52.9,22.6,87,100,16.13,Snow
688,Panjab,AF,2023-01-30 02:13:07,34.388,67.0233,12.52,97,100,2.53,Snow
689,Daru,PG,2023-01-30 02:13:08,-9.0763,143.2092,86.18,69,38,3.58,Clouds
690,Yining,CN,2023-01-30 02:13:09,29.0361,114.5636,50.47,31,0,1.66,Clear
691,Pangkalanbuun,ID,2023-01-30 02:13:09,-2.6833,111.6167,76.42,93,100,3.42,Clouds
692,Tagusao,PH,2023-01-30 02:13:10,9.1924,117.8141,81.63,74,63,11.48,Clouds
693,Amalapuram,IN,2023-01-30 02:13:11,16.5833,82.0167,72.05,84,88,5.19,Clouds
694,Malaya Purga,RU,2023-01-30 02:13:12,56.5567,53.0043,2.8,99,100,7.61,Clouds
695,Anderson,US,2023-01-30 02:10:09,34.5334,-82.6499,48.54,95,100,0.0,Rain
696,Alihe,CN,2023-01-30 02:13:14,50.5667,123.7167,-0.4,86,13,3.18,Clouds
697,Mahad,IN,2023-01-30 02:13:14,18.0833,73.4167,67.89,92,51,2.06,Clouds
698,Quelimane,MZ,2023-01-30 02:13:15,-17.8786,36.8883,76.06,94,97,4.29,Clouds
699,Salalah,OM,2023-01-30 02:13:16,17.0151,54.0924,63.0,41,13,11.43,Clouds
700,Yuzhnyy,RU,2023-01-30 02:13:17,53.2542,83.6936,16.18,86,75,11.18,Snow
701,Quatre Cocos,MU,2023-01-30 02:13:17,-20.2078,57.7625,77.09,84,100,4.38,Clouds
702,Namatanai,PG,2023-01-30 02:13:18,-3.6667,152.4333,86.07,62,77,9.75,Clouds
703,Bathsheba,BB,2023-01-30 02:13:19,13.2167,-59.5167,75.81,73,20,9.22,Clouds
704,Jizan,SA,2023-01-30 02:13:19,17.3333,42.6667,76.48,77,17,2.19,Clouds
705,Kailua,US,2023-01-30 02:13:20,21.4022,-157.7394,71.58,94,100,5.01,Rain
706,Kysyl-Syr,RU,2023-01-30 02:13:21,63.8986,122.7617,-42.21,99,99,4.27,Clouds
707,Puerto Suarez,BO,2023-01-30 02:13:22,-18.95,-57.8,74.59,86,16,2.57,Clouds
708,Requena,ES,2023-01-30 02:13:23,39.4883,-1.1004,31.51,90,11,3.4,Clouds
